2024-10-07 01:27:43
20241007 024544.427 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20241007 024544.427 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20241007 024544.427 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20241007 024544.427 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20241007 024544.427 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20241007 024544.427 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20241007 024544.427 INFO             PET0 Running with ESMF Version   : v8.7.0
20241007 024544.427 INFO             PET0 ESMF library build date/time: "Oct  7 2024" "01:26:45"
20241007 024544.427 INFO             PET0 ESMF library build location : /tmp/intel_2023.1.0-oneAPI_mpi_g_v8.7.0/esmf
20241007 024544.427 INFO             PET0 ESMF_COMM                   : mpi
20241007 024544.427 INFO             PET0 ESMF_MOAB                   : enabled
20241007 024544.427 INFO             PET0 ESMF_LAPACK                 : enabled
20241007 024544.427 INFO             PET0 ESMF_NETCDF                 : enabled
20241007 024544.427 INFO             PET0 ESMF_PNETCDF                : disabled
20241007 024544.427 INFO             PET0 ESMF_PIO                    : enabled
20241007 024544.427 INFO             PET0 ESMF_YAMLCPP                : enabled
20241007 024544.428 INFO             PET0 mainApp STARTING
20241007 024544.432 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20241007 024544.432 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20241007 024544.433 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() start -----------------
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:State object is invalid! Not created or deleted!
20241007 024544.433 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() end -------------------
20241007 024544.433 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20241007 024544.433 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20241007 024544.436 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20241007 024544.436 INFO             PET0           0      1
20241007 024544.438 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
20241007 024544.443 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Import State
20241007 024544.443 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Export State
20241007 024544.444 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Import State
20241007 024544.444 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Export State
20241007 024544.445 INFO             PET0     advectDiff_Parent: InitializeP0 intro.
20241007 024544.446 INFO             PET0     advectDiff_Parent: InitializeP0 extro.
20241007 024544.446 INFO             PET0     advectDiff_Nestling0: InitializeP0 intro.
20241007 024544.447 INFO             PET0     advectDiff_Nestling0: InitializeP0 extro.
20241007 024544.449 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 intro.
20241007 024544.450 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 extro.
20241007 024544.451 INFO             PET0     advection diffusion driver: IInitAdvertise intro.
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() start -----------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:State object is invalid! Not created or deleted!
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() end -------------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() start -----------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:State object is invalid! Not created or deleted!
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() end -------------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() start -----------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:State object is invalid! Not created or deleted!
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() end -------------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() start -----------------
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:State object is invalid! Not created or deleted!
20241007 024544.451 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() end -------------------
20241007 024544.451 INFO             PET0     advection diffusion driver: IInitAdvertise extro.
20241007 024544.451 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 intro.
20241007 024544.452 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 extro.
20241007 024544.453 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 intro.
20241007 024544.454 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 extro.
20241007 024544.455 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 intro.
20241007 024544.460 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 extro.
20241007 024544.460 INFO             PET0     advection diffusion driver: IInitAdvertiseFinish intro.
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:--- StateLog() start -----------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:State object is invalid! Not created or deleted!
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:--- StateLog() end -------------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:--- StateLog() start -----------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:State object is invalid! Not created or deleted!
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:--- StateLog() end -------------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:--- StateLog() start -----------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:State object is invalid! Not created or deleted!
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:--- StateLog() end -------------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:--- StateLog() start -----------------
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:State object is invalid! Not created or deleted!
20241007 024544.460 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:--- StateLog() end -------------------
20241007 024544.460 INFO             PET0     advection diffusion driver: IInitAdvertiseFinish extro.
20241007 024544.460 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2a intro.
20241007 024544.464 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2a extro.
20241007 024544.464 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2b intro.
20241007 024544.468 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2b extro.
