2024-09-08 01:50:50
20240908 024020.022 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240908 024020.022 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240908 024020.022 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240908 024020.022 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240908 024020.022 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240908 024020.022 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240908 024020.022 INFO             PET0 Running with ESMF Version   : v8.7.0b13-3-gedb848d90b
20240908 024020.022 INFO             PET0 ESMF library build date/time: "Sep  8 2024" "01:48:37"
20240908 024020.022 INFO             PET0 ESMF library build location : /glade/derecho/scratch/sacks/esmf-testing/intel_2023.2.1_mpi_g_develop/esmf
20240908 024020.022 INFO             PET0 ESMF_COMM                   : mpi
20240908 024020.024 INFO             PET0 ESMF_MOAB                   : enabled
20240908 024020.024 INFO             PET0 ESMF_LAPACK                 : enabled
20240908 024020.024 INFO             PET0 ESMF_NETCDF                 : enabled
20240908 024020.024 INFO             PET0 ESMF_PNETCDF                : disabled
20240908 024020.024 INFO             PET0 ESMF_PIO                    : enabled
20240908 024020.024 INFO             PET0 ESMF_YAMLCPP                : enabled
20240908 024020.024 INFO             PET0 mainApp STARTING
20240908 024020.028 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240908 024020.028 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20240908 024020.028 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.028 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240908 024020.029 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() start -----------------
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.029 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() end -------------------
20240908 024020.029 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20240908 024020.029 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20240908 024020.032 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20240908 024020.032 INFO             PET0           0      1
20240908 024020.034 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
20240908 024020.038 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Import State
20240908 024020.038 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Export State
20240908 024020.038 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Import State
20240908 024020.038 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Export State
20240908 024020.039 INFO             PET0     advectDiff_Parent: InitializeP0 intro.
20240908 024020.040 INFO             PET0     advectDiff_Parent: InitializeP0 extro.
20240908 024020.040 INFO             PET0     advectDiff_Nestling0: InitializeP0 intro.
20240908 024020.041 INFO             PET0     advectDiff_Nestling0: InitializeP0 extro.
20240908 024020.042 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 intro.
20240908 024020.043 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 extro.
20240908 024020.044 INFO             PET0     advection diffusion driver: IInitAdvertise intro.
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() start -----------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() end -------------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() start -----------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() end -------------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() start -----------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() end -------------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() start -----------------
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.044 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() end -------------------
20240908 024020.044 INFO             PET0     advection diffusion driver: IInitAdvertise extro.
20240908 024020.044 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 intro.
20240908 024020.045 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 extro.
20240908 024020.045 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 intro.
20240908 024020.046 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 extro.
20240908 024020.047 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 intro.
20240908 024020.052 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 extro.
20240908 024020.052 INFO             PET0     advection diffusion driver: IInitAdvertiseFinish intro.
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:--- StateLog() start -----------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:--- StateLog() end -------------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:--- StateLog() start -----------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {ES}:--- StateLog() end -------------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:--- StateLog() start -----------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {IS}:--- StateLog() end -------------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:--- StateLog() start -----------------
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.052 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish extro {ES}:--- StateLog() end -------------------
20240908 024020.052 INFO             PET0     advection diffusion driver: IInitAdvertiseFinish extro.
20240908 024020.052 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2a intro.
20240908 024020.056 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2a extro.
20240908 024020.056 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2b intro.
20240908 024020.059 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p2b extro.
20240908 024020.059 INFO             PET0     advection diffusion driver: IInitModifyCplLists intro.
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {IS}:--- StateLog() start -----------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {IS}:--- StateLog() end -------------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {ES}:--- StateLog() start -----------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists intro {ES}:--- StateLog() end -------------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {IS}:--- StateLog() start -----------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {IS}:--- StateLog() end -------------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {ES}:--- StateLog() start -----------------
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.059 INFO             PET0       advection diffusion driver: IInitModifyCplLists extro {ES}:--- StateLog() end -------------------
20240908 024020.059 INFO             PET0     advection diffusion driver: IInitModifyCplLists extro.
20240908 024020.060 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p3 intro.
20240908 024020.063 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p3 extro.
20240908 024020.063 INFO             PET0     <<<advection diffusion driver: leaving Initialize (phase=<none>) with current time:    0  1  1  0  0  0   0
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {IS}:--- StateLog() start -----------------
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {IS}:--- StateLog() end -------------------
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {ES}:--- StateLog() start -----------------
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 extro {ES}:--- StateLog() end -------------------
20240908 024020.063 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 extro.
20240908 024020.063 INFO             PET0   advection diffusion driver: InitializeIPDv02p3 intro.
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {IS}:--- StateLog() start -----------------
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.063 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {IS}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {ES}:--- StateLog() start -----------------
20240908 024020.064 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.064 INFO             PET0     advection diffusion driver: InitializeIPDv02p3 intro {ES}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) with current time:    0  1  1  0  0  0   0
20240908 024020.064 INFO             PET0     advection diffusion driver: IInitCheck intro.
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {IS}:--- StateLog() start -----------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {IS}:State object is invalid! Not created or deleted!
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {IS}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {ES}:--- StateLog() start -----------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {ES}:State object is invalid! Not created or deleted!
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck intro {ES}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {IS}:--- StateLog() start -----------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {IS}:State object is invalid! Not created or deleted!
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {IS}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {ES}:--- StateLog() start -----------------
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {ES}:State object is invalid! Not created or deleted!
20240908 024020.064 INFO             PET0       advection diffusion driver: IInitCheck extro {ES}:--- StateLog() end -------------------
20240908 024020.064 INFO             PET0     advection diffusion driver: IInitCheck extro.
20240908 024020.064 INFO             PET0     advectDiff_Parent: InitializeIPDvXp04 intro.
20240908 024020.071 INFO             PET0     advectDiff_Parent: InitializeIPDvXp04 extro.
20240908 024020.071 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp04 intro.
20240908 024020.079 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp04 extro.
20240908 024020.080 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p4 intro.
20240908 024020.085 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p4 extro.
20240908 024020.086 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p5 intro.
20240908 024020.090 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p5 extro.
20240908 024020.091 INFO             PET0     advection diffusion driver: IInitRealize intro.
